x,y,z
772580.9855,2632532.241,0.102406
772595.7517,2632533.197,0.099619
772610.3911,2632534.084,0.096997
772624.9111,2632534.904,0.094513
772639.3192,2632535.655,0.092318
772653.6228,2632536.336,0.090389
772667.8294,2632536.947,0.088536
772681.9463,2632537.486,0.086734
772695.981,2632537.953,0.084967
772709.9406,2632538.348,0.083218
772723.833,2632538.671,0.081468
772737.6685,2632538.919,0.079708
772751.4598,2632539.094,0.077946
772765.2205,2632539.195,0.07621
772778.9642,2632539.221,0.074572
772792.7046,2632539.172,0.073165
772806.4556,2632539.047,0.072182
772820.2314,2632538.845,0.071849
772834.0459,2632538.565,0.072396
772847.9133,2632538.208,0.07403
772861.8475,2632537.773,0.076919
772875.8624,2632537.257,0.081174
772889.9718,2632536.662,0.086833
772904.19,2632535.985,0.093851
772918.5307,2632535.226,0.102113
772933.0081,2632534.384,0.111505
772947.6361,2632533.459,0.121861
772962.4286,2632532.448,0.133102
772977.4001,2632531.352,0.145152
772992.5646,2632530.168,0.157905
773007.9364,2632528.896,0.171266
773023.5295,2632527.533,0.185111
773039.3578,2632526.079,0.199197
773055.4353,2632524.531,0.213533
773071.7758,2632522.888,0.2281
773088.3929,2632521.149,0.242758
773105.3005,2632519.31,0.257559
773122.512,2632517.372,0.272505
773140.0412,2632515.332,0.287571
773157.9018,2632513.19,0.302733
773176.1071,2632510.944,0.317987
773194.6707,2632508.594,0.333343
773213.6031,2632506.139,0.34883
773232.9021,2632503.581,0.36446
773252.5522,2632500.923,0.380233
773272.5354,2632498.171,0.396152
773292.8334,2632495.329,0.412213
773313.4279,2632492.402,0.428399
773334.3003,2632489.396,0.444684
773355.4322,2632486.317,0.461031
773376.8047,2632483.17,0.477413
773398.3991,2632479.96,0.493814
773420.1962,2632476.692,0.510235
773442.177,2632473.372,0.52668
773464.3224,2632470.005,0.54314
773486.6134,2632466.595,0.55957
773509.031,2632463.148,0.575918
773531.5564,2632459.67,0.59214
773554.1712,2632456.165,0.608218
773576.8573,2632452.638,0.624172
773599.5963,2632449.094,0.640095
773622.3696,2632445.539,0.656008
773645.1582,2632441.978,0.671808
773667.9431,2632438.413,0.687426
773690.7048,2632434.852,0.702839
773713.4242,2632431.296,0.718049
773736.0816,2632427.751,0.733067
773758.6574,2632424.221,0.747912
773781.1321,2632420.708,0.76258
773803.4862,2632417.215,0.777025
773825.7004,2632413.746,0.79121
773847.7555,2632410.302,0.80512
773869.6325,2632406.887,0.818763
773891.3123,2632403.501,0.832134
773912.7774,2632400.146,0.84522
773934.0155,2632396.825,0.858032
773955.0202,2632393.536,0.870606
773975.786,2632390.281,0.882979
773996.3072,2632387.06,0.895178
774016.578,2632383.874,0.907171
774036.5924,2632380.721,0.918913
774056.3442,2632377.604,0.930412
774075.8267,2632374.52,0.941667
774095.0337,2632371.471,0.952665
774113.9585,2632368.455,0.963397
774132.5951,2632365.473,0.97387
774150.9374,2632362.523,0.984097
774168.9792,2632359.605,0.994091
774186.715,2632356.718,1.00385
774204.1391,2632353.863,1.013355
774221.2466,2632351.038,1.022568
774238.0323,2632348.243,1.03144
774254.4908,2632345.477,1.039936
774270.6165,2632342.741,1.048044
774286.4035,2632340.034,1.055774
774301.846,2632337.358,1.063154
774316.9377,2632334.713,1.070224
774331.6728,2632332.1,1.077021
774346.045,2632329.519,1.083573
774360.0482,2632326.973,1.089895
774373.6762,2632324.463,1.095987
774386.9228,2632321.989,1.101838
774399.782,2632319.554,1.107429
774412.2478,2632317.16,1.112744
774424.3141,2632314.81,1.11777
774435.9752,2632312.504,1.122502
774447.2271,2632310.247,1.126941
774458.0737,2632308.039,1.131109
774468.5265,2632305.881,1.13503
774478.5989,2632303.771,1.138729
774488.3045,2632301.709,1.142225
774497.657,2632299.694,1.14554
774506.6702,2632297.726,1.148689
774515.3582,2632295.804,1.151688
774523.7347,2632293.927,1.154549
774531.814,2632292.094,1.157281
774539.6103,2632290.304,1.159896
774547.138,2632288.555,1.162402
774554.4114,2632286.845,1.164808
774561.4451,2632285.173,1.167118
774568.2537,2632283.537,1.169343
774574.8517,2632281.934,1.171491
774581.2539,2632280.362,1.173561
774587.4748,2632278.817,1.17555
774593.5288,2632277.298,1.177479
774599.4305,2632275.801,1.179391
774605.1944,2632274.324,1.181241
774610.8351,2632272.863,1.18296
774616.3669,2632271.415,1.184595
774621.8044,2632269.978,1.18642
774627.1619,2632268.548,1.188307
774632.454,2632267.121,1.18988
774637.6954,2632265.694,1.191335
774642.9008,2632264.264,1.192991
774648.0846,2632262.827,1.194938
774653.2613,2632261.379,1.196865
774658.4453,2632259.917,1.198416
774663.6509,2632258.436,1.19987
774668.8915,2632256.932,1.201653
774674.1758,2632255.404,1.203588
774679.5082,2632253.85,1.205301
774684.892,2632252.269,1.206929
774690.3305,2632250.661,1.208699
774695.8269,2632249.023,1.210619
774701.3845,2632247.355,1.212512
774707.0066,2632245.656,1.214298
774712.6964,2632243.924,1.216077
774718.457,2632242.16,1.217935
774724.291,2632240.362,1.219852
774730.2013,2632238.529,1.221759
774736.1905,2632236.662,1.223632
774742.2612,2632234.758,1.22549
774748.416,2632232.817,1.227363
774754.6573,2632230.84,1.229275
774760.9877,2632228.826,1.231237
774767.4096,2632226.773,1.233253
774773.9261,2632224.683,1.235324
774780.54,2632222.554,1.237453
774787.2542,2632220.387,1.239647
774794.0716,2632218.179,1.241913
774800.9949,2632215.932,1.244255
774808.0269,2632213.644,1.246666
774815.1705,2632211.315,1.249132
774822.4282,2632208.945,1.251638
774829.8025,2632206.532,1.254166
774837.296,2632204.078,1.256707
774844.911,2632201.581,1.259259
774852.6499,2632199.042,1.261826
774860.5149,2632196.461,1.264419
774868.5081,2632193.838,1.267056
774876.6314,2632191.173,1.269759
774884.8852,2632188.468,1.27255
774893.2692,2632185.722,1.275447
774901.7822,2632182.937,1.278461
774910.4235,2632180.116,1.281593
774919.1919,2632177.258,1.284834
774928.0865,2632174.366,1.288169
774937.1061,2632171.442,1.291583
774946.2497,2632168.486,1.295069
774955.5162,2632165.5,1.298629
774964.9044,2632162.485,1.302273
774974.4133,2632159.444,1.306018
774984.0418,2632156.378,1.309878
774993.7887,2632153.289,1.313862
775003.653,2632150.179,1.317975
775013.6335,2632147.048,1.322218
775023.7293,2632143.9,1.326584
775033.9393,2632140.737,1.331052
775044.2627,2632137.559,1.335609
775054.6986,2632134.37,1.340257
775065.2459,2632131.17,1.34501
775075.9039,2632127.963,1.349875
775086.6715,2632124.749,1.354866
775097.5479,2632121.53,1.359989
775108.5321,2632118.309,1.365256
775119.6232,2632115.086,1.370678
775130.8201,2632111.865,1.376266
775142.1219,2632108.645,1.382036
775153.5277,2632105.43,1.387998
775165.0367,2632102.221,1.394159
775176.648,2632099.019,1.40052
775188.361,2632095.826,1.407077
775200.1749,2632092.644,1.413829
775212.0886,2632089.473,1.420786
775224.1003,2632086.317,1.427956
775236.2083,2632083.178,1.435339
775248.4105,2632080.056,1.44294
775260.7047,2632076.954,1.450765
775273.0888,2632073.874,1.458821
775285.5604,2632070.818,1.467113
775298.1171,2632067.787,1.475646
775310.7563,2632064.784,1.484428
775323.4754,2632061.811,1.493473
775336.2718,2632058.868,1.502794
775349.1428,2632055.958,1.512402
775362.0855,2632053.082,1.52231
775375.0973,2632050.242,1.532524
775388.1753,2632047.441,1.543053
775401.3165,2632044.678,1.553903
775414.5183,2632041.957,1.565079
775427.7777,2632039.279,1.576589
775441.0917,2632036.645,1.588439
775454.4572,2632034.058,1.600635
775467.8712,2632031.519,1.613186
775481.3303,2632029.03,1.626092
775494.8314,2632026.592,1.639372
775508.3709,2632024.209,1.652995
775521.9453,2632021.881,1.667057
775535.5509,2632019.611,1.681298
775549.1839,2632017.4,1.696435
775562.8403,2632015.252,1.71048
775576.5159,2632013.166,1.728711
775590.2065,2632011.147,1.736283
775603.9064,2632009.195,1.763273
764780.3231,2634098.772,1.035357
764793.1801,2634095.727,0.999389
764805.96,2634092.637,0.989393
764818.6688,2634089.503,0.991128
764831.3161,2634086.325,0.996544
764843.9107,2634083.102,1.003732
764856.4609,2634079.832,1.011518
764868.9745,2634076.518,1.018439
764881.4589,2634073.157,1.022888
764893.9212,2634069.75,1.023235
764906.3677,2634066.297,1.017323
764918.8045,2634062.797,1.003218
764931.2371,2634059.252,0.984234
764943.6711,2634055.659,0.962476
764956.1118,2634052.02,0.936117
764968.5644,2634048.335,0.907249
764981.0344,2634044.603,0.877928
764993.5276,2634040.824,0.838193
765006.0501,2634036.999,0.799024
765018.6077,2634033.127,0.770265
765031.2058,2634029.208,0.765619
765043.8495,2634025.242,0.805582
765056.5436,2634021.229,0.957032
765069.293,2634017.169,0.801116
765082.1022,2634013.062,0.469542
765094.9754,2634008.907,0.433831
765107.9166,2634004.705,0.419409
765120.9298,2634000.454,0.413175
765134.0189,2633996.155,0.414901
765147.1875,2633991.806,0.429779
765160.4394,2633987.407,0.479657
765173.7781,2633982.958,0.490986
765187.2068,2633978.459,0
765200.7289,2633973.91,0
765214.3477,2633969.311,0
765228.0668,2633964.662,0
765241.8895,2633959.964,0
765255.8187,2633955.218,0
765269.8576,2633950.424,0
765284.0089,2633945.581,0
765298.2752,2633940.692,0
765312.6587,2633935.754,0
765327.1615,2633930.77,0
765341.7855,2633925.737,0
765356.5327,2633920.657,0
765371.4049,2633915.529,0
765386.4039,2633910.351,0
765401.5316,2633905.125,0
765416.7897,2633899.848,0
765432.1805,2633894.521,0
765447.7061,2633889.143,0
765463.3681,2633883.713,0
765479.168,2633878.23,0
765495.1074,2633872.693,0
765511.1874,2633867.103,0
765527.4092,2633861.458,0
765543.7739,2633855.758,0
765560.2825,2633850.001,0
765576.936,2633844.186,0
765593.7349,2633838.314,0
765610.6801,2633832.381,0
765627.7721,2633826.387,0
765645.0112,2633820.33,0
765662.3982,2633814.208,0
765679.9328,2633808.02,0
765697.6133,2633801.765,0
765715.4354,2633795.444,0
765733.3952,2633789.054,0
765751.4888,2633782.597,0
765769.7128,2633776.072,0
765788.0637,2633769.478,0
765806.5385,2633762.815,0
765825.1338,2633756.082,0
765843.8469,2633749.279,0
765862.6753,2633742.406,0
765881.6166,2633735.463,0
765900.6688,2633728.448,0
765919.8299,2633721.361,0
765939.0981,2633714.203,0
765958.4716,2633706.971,0
765977.9486,2633699.666,0
765997.527,2633692.286,0
766017.2044,2633684.831,0
766036.9786,2633677.301,0
766056.8477,2633669.695,0
766076.81,2633662.013,0.072805
766096.8641,2633654.253,0.088021
766117.0086,2633646.417,0.104714
766137.2425,2633638.502,0.13034
766157.5651,2633630.508,0.158289
766177.9757,2633622.434,0.184929
766198.4739,2633614.278,0.20888
766219.0591,2633606.04,0.23009
766239.731,2633597.717,0.248489
766260.4896,2633589.309,0.264659
766281.3353,2633580.813,0.279679
766302.2684,2633572.228,0.293715
766323.2858,2633563.551,0.306879
766344.3812,2633554.785,0.319402
766365.5471,2633545.928,0.331366
766386.7761,2633536.981,0.342978
766408.0604,2633527.945,0.355015
766429.3923,2633518.82,0.371147
766450.7639,2633509.607,0.377435
766472.1677,2633500.308,0.3832
766493.5958,2633490.923,0.386617
766515.0406,2633481.454,0.388734
766536.4945,2633471.903,0.390197
766557.9497,2633462.273,0.391216
766579.3987,2633452.565,0.391873
766600.8332,2633442.782,0.3922
766622.2449,2633432.927,0.392194
766643.625,2633423.004,0.391875
766664.9644,2633413.014,0.391254
766686.2548,2633402.962,0.390304
766707.4879,2633392.851,0.389009
766728.6561,2633382.683,0.387372
766749.7517,2633372.463,0.38531
766770.7671,2633362.193,0.382716
766791.6948,2633351.878,0.379842
766812.5272,2633341.524,0.376664
766833.2569,2633331.138,0.372937
766853.8762,2633320.726,0.368665
766874.3779,2633310.298,0.363746
766894.7544,2633299.865,0.358087
766914.9978,2633289.435,0.351615
766935.0997,2633279.022,0.344252
766955.0511,2633268.636,0.335913
766974.8434,2633258.289,0.326487
766994.4751,2633247.989,0.315834
767013.9522,2633237.741,0.303788
767033.2816,2633227.546,0.290163
767052.4702,2633217.408,0.274771
767071.5246,2633207.329,0.257419
767090.4513,2633197.312,0.237987
767109.2569,2633187.359,0.216396
767127.948,2633177.472,0.19282
767146.5311,2633167.651,0.168997
767165.0126,2633157.899,0.15046
767183.3988,2633148.218,0.149304
767201.696,2633138.607,0.162162
767219.9105,2633129.069,0.251851
767238.0485,2633119.605,1.64059
767256.1165,2633110.214,1.544929
767274.1212,2633100.899,0.766852
767292.0698,2633091.658,0.133781
767309.9701,2633082.491,0.028301
767327.8299,2633073.398,0.02267
767345.6568,2633064.377,0.021505
767363.4588,2633055.427,0.018978
767381.244,2633046.546,0.016658
767399.0207,2633037.732,0.016496
767416.7975,2633028.982,0.017435
767434.583,2633020.293,0.012918
767452.3861,2633011.662,0.008275
767470.2161,2633003.085,0.005636
767488.0829,2632994.557,0.003746
767505.9968,2632986.074,0.00144
767523.9688,2632977.631,0.003237
767542.0106,2632969.223,0.008898
767560.135,2632960.846,0.016801
767578.3579,2632952.495,0.02781
767596.6978,2632944.162,0.042053
767615.1739,2632935.841,0.05919
767633.8051,2632927.529,0.07889
767652.6103,2632919.219,0.100822
767671.608,2632910.907,0.12467
767690.8164,2632902.59,0.150137
767710.2534,2632894.263,0.176923
767729.9365,2632885.923,0.204675
767749.8826,2632877.566,0.232955
767770.1086,2632869.19,0.26146
767790.6306,2632860.789,0.290074
767811.4647,2632852.363,0.318723
767832.6267,2632843.907,0.347284
767854.1322,2632835.419,0.375575
767875.9963,2632826.896,0.403426
767898.2346,2632818.337,0.430709
767920.8621,2632809.739,0.457344
767943.8934,2632801.101,0.483253
767967.3426,2632792.421,0.508366
767991.2235,2632783.698,0.532641
768015.5496,2632774.931,0.556055
768040.334,2632766.119,0.578684
768065.5895,2632757.263,0.600737
768091.3286,2632748.362,0.622115
768117.5637,2632739.417,0.64262
768144.3067,2632730.43,0.662316
768171.5693,2632721.401,0.681269
768199.3629,2632712.332,0.699532
768227.6983,2632703.226,0.717123
768256.5861,2632694.085,0.734016
768286.033,2632684.914,0.750211
768316.0298,2632675.722,0.765765
768346.5522,2632666.524,0.780825
768377.5733,2632657.335,0.795577
768409.0672,2632648.171,0.809868
768441.0086,2632639.044,0.823433
768473.373,2632629.97,0.836246
768506.1364,2632620.963,0.84834
768539.2753,2632612.038,0.85997
768572.7667,2632603.207,0.871241
768606.5885,2632594.485,0.881992
768640.7189,2632585.886,0.892102
768675.1367,2632577.425,0.901599
768709.8211,2632569.113,0.910532
768744.7517,2632560.966,0.918926
768779.9089,2632552.994,0.926801
768815.2736,2632545.211,0.934163
768850.8264,2632537.628,0.941006
768886.548,2632530.256,0.94733
768922.4195,2632523.106,0.953161
768958.4223,2632516.188,0.958545
768994.5382,2632509.514,0.963509
769030.7494,2632503.092,0.968029
769067.0387,2632496.931,0.972083
769103.3893,2632491.039,0.975667
769139.7849,2632485.422,0.978791
769176.2099,2632480.085,0.98147
769212.6495,2632475.033,0.983723
769249.0893,2632470.268,0.985572
769285.5161,2632465.792,0.987041
769321.9176,2632461.606,0.988157
769358.2829,2632457.71,0.988954
769394.6036,2632454.102,0.989472
769430.8778,2632450.782,0.989759
769467.1092,2632447.746,0.989864
769503.3008,2632444.99,0.989826
769539.4542,2632442.511,0.989685
769575.5693,2632440.305,0.98948
769611.6449,2632438.365,0.989246
769647.6786,2632436.688,0.989015
769683.6669,2632435.266,0.988805
769719.6054,2632434.091,0.988655
769755.4893,2632433.156,0.98859
769791.313,2632432.451,0.988586
769827.0703,2632431.967,0.98882
769862.7548,2632431.691,0.989359
769898.3593,2632431.614,0.989999
769933.8766,2632431.723,0.990708
769969.2991,2632432.006,0.991523
770004.619,2632432.45,0.992419
770039.828,2632433.043,0.993415
770074.9177,2632433.77,0.994508
770109.8794,2632434.619,0.995691
770144.7042,2632435.575,0.996957
770179.3835,2632436.624,0.998284
770213.9084,2632437.752,0.999645
770248.2701,2632438.946,1.001002
770282.46,2632440.192,1.002316
770316.4692,2632441.475,1.003537
770350.2887,2632442.784,1.004602
770383.9094,2632444.106,1.005452
770417.3222,2632445.429,1.006031
770450.5179,2632446.741,1.006265
770483.4869,2632448.032,1.006089
770516.2206,2632449.292,1.005456
770548.7143,2632450.512,1.00428
770580.9681,2632451.685,1.002492
770612.9837,2632452.803,1.00013
770644.7637,2632453.864,0.997166
770676.311,2632454.862,0.993398
770707.6289,2632455.797,0.988749
770738.7209,2632456.668,0.983381
770769.5907,2632457.475,0.977785
770800.2419,2632458.22,0.971812
770830.6783,2632458.907,0.965
770860.9038,2632459.54,0.957419
770890.9222,2632460.124,0.949135
770920.7375,2632460.665,0.940185
770950.3534,2632461.169,0.93059
770979.7731,2632461.641,0.920361
771008.9999,2632462.087,0.909503
771038.0362,2632462.513,0.898077
771066.8849,2632462.925,0.886182
771095.549,2632463.329,0.873907
771124.0319,2632463.728,0.861311
771152.3369,2632464.13,0.848292
771180.4676,2632464.538,0.834737
771208.4276,2632464.958,0.820642
771236.2203,2632465.393,0.806058
771263.8492,2632465.85,0.791032
771291.3179,2632466.332,0.775596
771318.6303,2632466.844,0.759778
771345.7903,2632467.39,0.743608
771372.8024,2632467.976,0.727112
771399.6709,2632468.605,0.710318
771426.4006,2632469.28,0.69325
771452.9958,2632470.007,0.675931
771479.4579,2632470.788,0.658385
771505.7844,2632471.626,0.640638
771531.9717,2632472.523,0.622718
771558.0154,2632473.482,0.604654
771583.9109,2632474.504,0.586478
771609.6531,2632475.59,0.568225
771635.2367,2632476.739,0.54993
771660.6566,2632477.952,0.531631
771685.9073,2632479.228,0.513367
771710.9831,2632480.564,0.495175
771735.8783,2632481.96,0.477096
771760.5869,2632483.413,0.459167
771785.103,2632484.92,0.441426
771809.4205,2632486.479,0.423905
771833.5336,2632488.087,0.406635
771857.4363,2632489.741,0.389643
771881.1233,2632491.439,0.372958
771904.5892,2632493.178,0.356604
771927.8282,2632494.955,0.340606
771950.8347,2632496.766,0.32499
771973.6029,2632498.61,0.309782
771996.1269,2632500.481,0.295015
772018.4009,2632502.377,0.280719
772040.4193,2632504.294,0.266905
772062.1764,2632506.228,0.253563
772083.6663,2632508.175,0.240733
772104.8835,2632510.129,0.228455
772125.8223,2632512.087,0.216704
772146.4772,2632514.042,0.205501
772166.8428,2632515.991,0.194741
772186.9135,2632517.928,0.184409
772206.685,2632519.848,0.174645
772226.1585,2632521.747,0.165418
772245.3406,2632523.621,0.156692
772264.2391,2632525.469,0.148452
772282.8617,2632527.286,0.14067
772301.2163,2632529.071,0.133298
772319.3104,2632530.821,0.126324
772337.1519,2632532.534,0.119739
772354.7482,2632534.208,0.113529
772372.1071,2632535.841,0.107677
772389.2362,2632537.43,0.102158
772406.1435,2632538.974,0.09695
772422.8368,2632540.472,0.092044
772439.324,2632541.922,0.087436
772455.6132,2632543.321,0.083116
772471.7127,2632544.67,0.079062
772487.6306,2632545.965,0.075236
772503.3746,2632547.205,0.071599
772518.9517,2632548.389,0.068132
772534.3688,2632549.515,0.064842
772549.6331,2632550.581,0.061755
772564.7516,2632551.588,0.058904
772579.7314,2632552.533,0.056265
772594.5797,2632553.416,0.053779
772609.3036,2632554.236,0.051398
772623.9105,2632554.992,0.049124
772638.4076,2632555.682,0.047024
772652.8024,2632556.307,0.045187
772667.102,2632556.865,0.043906
772681.3138,2632557.356,0.043221
772695.4448,2632557.78,0.042877
772709.5025,2632558.135,0.04282
772723.4943,2632558.422,0.043051
772737.4305,2632558.639,0.043653
772751.3238,2632558.787,0.044774
772765.1875,2632558.865,0.04661
772779.035,2632558.873,0.049443
772792.8801,2632558.809,0.053689
772806.7362,2632558.673,0.05975
772820.6174,2632558.465,0.067848
772834.5373,2632558.183,0.077947
772848.5098,2632557.828,0.089897
772862.5488,2632557.398,0.10344
772876.6679,2632556.894,0.11844
772890.8811,2632556.313,0.134785
772905.2021,2632555.655,0.152328
772919.6449,2632554.92,0.170567
772934.2231,2632554.105,0.189247
772948.9505,2632553.211,0.207904
772963.841,2632552.236,0.226101
772978.9091,2632551.179,0.243919
772994.169,2632550.04,0.26139
773009.635,2632548.815,0.278641
773025.321,2632547.505,0.295617
773041.2411,2632546.107,0.312289
773057.4092,2632544.619,0.328675
773073.839,2632543.041,0.344819
773090.544,2632541.369,0.360729
773107.5377,2632539.604,0.376452
773124.8338,2632537.742,0.392038
773142.4456,2632535.783,0.407522
773160.3867,2632533.725,0.422932
773178.6704,2632531.567,0.438298
773197.31,2632529.308,0.453656
773216.3158,2632526.947,0.469048
773235.6853,2632524.486,0.484503
773255.4028,2632521.928,0.50004
773275.4501,2632519.278,0.51568
773295.8089,2632516.539,0.531437
773316.4607,2632513.718,0.547312
773337.3873,2632510.818,0.56328
773358.57,2632507.845,0.579289
773379.9906,2632504.804,0.595299
773401.6303,2632501.7,0.611297
773423.4702,2632498.536,0.627303
773445.4915,2632495.319,0.643384
773467.6749,2632492.051,0.659632
773490.0014,2632488.738,0.676011
773512.4518,2632485.384,0.692374
773535.0074,2632481.995,0.708617
773557.6494,2632478.573,0.724699
773580.3597,2632475.125,0.740628
773603.1201,2632471.656,0.75645
773625.9121,2632468.169,0.772185
773648.7169,2632464.67,0.787782
773671.5155,2632461.164,0.803181
773694.2887,2632457.655,0.818363
773717.0176,2632454.147,0.833327
773739.6829,2632450.645,0.848074
773762.2655,2632447.152,0.862636
773784.746,2632443.672,0.877052
773807.1053,2632440.207,0.891346
773829.3244,2632436.76,0.905451
773851.3844,2632433.332,0.919272
773873.2664,2632429.927,0.932806
773894.9514,2632426.545,0.946077
773916.4217,2632423.19,0.959076
773937.6651,2632419.862,0.971787
773958.6748,2632416.561,0.984207
773979.4453,2632413.288,0.996353
773999.971,2632410.044,1.008259
774020.2463,2632406.828,1.019949
774040.2653,2632403.643,1.031431
774060.0222,2632400.486,1.042701
774079.5108,2632397.36,1.053739
774098.725,2632394.263,1.064517
774117.6586,2632391.195,1.075021
774136.3054,2632388.156,1.085258
774154.6596,2632385.145,1.095258
774172.715,2632382.161,1.105048
774190.4661,2632379.204,1.114643
774207.9073,2632376.274,1.124029
774225.0337,2632373.37,1.133161
774241.84,2632370.493,1.141982
774258.3209,2632367.643,1.15044
774274.4706,2632364.82,1.158502
774290.2832,2632362.026,1.166171
774305.7526,2632359.261,1.173475
774320.873,2632356.527,1.18046
774335.6383,2632353.826,1.187178
774350.0423,2632351.159,1.193674
774364.0792,2632348.528,1.199971
774377.743,2632345.935,1.206071
774391.0275,2632343.381,1.211951
774403.9266,2632340.869,1.217582
774416.434,2632338.4,1.222938
774428.5436,2632335.978,1.227998
774440.2495,2632333.605,1.232751
774451.5471,2632331.283,1.237198
774462.4402,2632329.015,1.241357
774472.9399,2632326.8,1.245256
774483.0596,2632324.638,1.248924
774492.8126,2632322.528,1.252383
774502.2126,2632320.469,1.255658
774511.2733,2632318.46,1.258768
774520.0085,2632316.501,1.26173
774528.4319,2632314.59,1.264558
774536.5578,2632312.727,1.267264
774544.4003,2632310.909,1.269861
774551.9739,2632309.135,1.272358
774559.2933,2632307.402,1.27476
774566.3729,2632305.709,1.277074
774573.2277,2632304.054,1.279306
774579.8725,2632302.434,1.281461
774586.322,2632300.845,1.28354
774592.591,2632299.286,1.28555
774598.6937,2632297.753,1.287499
774604.6443,2632296.244,1.289395
774610.4574,2632294.755,1.291218
774616.1473,2632293.283,1.292971
774621.7285,2632291.827,1.294664
774627.2152,2632290.381,1.296426
774632.6218,2632288.943,1.298157
774637.9628,2632287.51,1.299703
774643.2529,2632286.077,1.301361
774648.5064,2632284.642,1.303036
774653.7377,2632283.201,1.3047
774658.9613,2632281.75,1.306424
774664.1916,2632280.285,1.308054
774669.4429,2632278.803,1.309694
774674.7287,2632277.3,1.311493
774680.0577,2632275.773,1.313292
774685.4344,2632274.221,1.31491
774690.8621,2632272.643,1.316569
774696.3443,2632271.039,1.31834
774701.884,2632269.406,1.320187
774707.4846,2632267.745,1.322013
774713.1491,2632266.054,1.323777
774718.8808,2632264.333,1.325528
774724.6826,2632262.58,1.327322
774730.5571,2632260.795,1.329163
774736.5071,2632258.978,1.331004
774742.5352,2632257.128,1.332815
774748.6439,2632255.243,1.334595
774754.8357,2632253.325,1.336366
774761.1128,2632251.372,1.338156
774767.4775,2632249.384,1.339984
774773.9323,2632247.361,1.341859
774780.4804,2632245.303,1.343786
774787.1248,2632243.208,1.34577
774793.8686,2632241.076,1.347826
774800.7146,2632238.907,1.34997
774807.6658,2632236.7,1.352215
774814.7248,2632234.455,1.35456
774821.8945,2632232.17,1.35699
774829.1775,2632229.846,1.359484
774836.576,2632227.483,1.362019
774844.0925,2632225.08,1.36458
774851.7292,2632222.637,1.367164
774859.4885,2632220.154,1.369776
774867.3726,2632217.631,1.372427
774875.3835,2632215.069,1.375131
774883.5231,2632212.467,1.377903
774891.792,2632209.826,1.380761
774900.1893,2632207.147,1.383718
774908.7142,2632204.43,1.386788
774917.3656,2632201.679,1.38998
774926.1423,2632198.892,1.393292
774935.0433,2632196.073,1.396718
774944.0675,2632193.223,1.400245
774953.2138,2632190.342,1.403864
774962.4812,2632187.432,1.407569
774971.8683,2632184.495,1.411366
774981.374,2632181.532,1.415268
774990.997,2632178.544,1.419295
775000.7361,2632175.535,1.423463
775010.5902,2632172.504,1.42778
775020.5579,2632169.454,1.432232
775030.638,2632166.387,1.436797
775040.8295,2632163.304,1.441483
775051.1317,2632160.207,1.4463
775061.5436,2632157.099,1.451247
775072.0643,2632153.98,1.45632
775082.693,2632150.852,1.461521
775093.4288,2632147.718,1.466854
775104.2707,2632144.578,1.472329
775115.2179,2632141.435,1.477958
775126.2695,2632138.29,1.48375
775137.4245,2632135.144,1.489717
775148.682,2632132,1.495869
775160.0411,2632128.859,1.502213
775171.501,2632125.722,1.508756
775183.0608,2632122.591,1.515502
775194.72,2632119.468,1.522456
775206.4778,2632116.354,1.529623
775218.3328,2632113.25,1.537012
775230.2835,2632110.159,1.544631
775242.328,2632107.083,1.552487
775254.4641,2632104.023,1.560584
775266.69,2632100.981,1.568923
775279.0034,2632097.959,1.577501
775291.4021,2632094.96,1.586315
775303.8839,2632091.984,1.595364
775316.4462,2632089.035,1.604654
775329.0865,2632086.113,1.614195
775341.8023,2632083.221,1.624002
775354.5909,2632080.36,1.634089
775367.4495,2632077.531,1.644468
775380.3754,2632074.738,1.655144
775393.3657,2632071.98,1.666119
775406.4174,2632069.261,1.677392
775419.5277,2632066.581,1.688957
775432.6938,2632063.943,1.700809
775445.9125,2632061.348,1.71294
775459.1808,2632058.798,1.725343
775472.4955,2632056.294,1.738011
775485.8533,2632053.84,1.750929
775499.2507,2632051.435,1.764102
775512.6843,2632049.084,1.777472
775526.1504,2632046.786,1.79114
775539.6453,2632044.544,1.804752
775553.1651,2632042.361,1.81919
775566.7058,2632040.237,1.831927
775580.2631,2632038.176,1.849446
775593.8328,2632036.178,1.853681
775607.4094,2632034.246,1.8796
764786.2853,2634124.244,1.065882
764799.2488,2634121.185,1.03464
764812.1387,2634118.092,1.025034
764824.9598,2634114.964,1.024933
764837.7207,2634111.799,1.027468
764850.4297,2634108.596,1.031193
764863.0942,2634105.354,1.035984
764875.7218,2634102.071,1.041718
764888.3194,2634098.747,1.048177
764900.8938,2634095.38,1.054965
764913.4515,2634091.97,1.061672
764925.9982,2634088.515,1.067954
764938.5394,2634085.016,1.073491
764951.0803,2634081.472,1.077091
764963.6259,2634077.883,1.077086
764976.1811,2634074.246,1.071819
764988.7508,2634070.564,1.060175
765001.3405,2634066.834,1.041088
765013.9562,2634063.057,1.013516
765026.6033,2634059.233,0.981854
765039.2875,2634055.361,0.950796
765052.0136,2634051.441,0.918274
765064.7866,2634047.473,0.891866
765077.6114,2634043.456,0.849724
765090.4928,2634039.391,0.795392
765103.4353,2634035.278,0.73949
765116.4432,2634031.115,0.690789
