24.0719904915,89.8950882964,1
24.0735636696,89.8959246696,1
24.0751472317,89.8967596499,1
24.0767402700,89.8975919404,1
24.0783418958,89.8984202519,1
24.0799512600,89.8992432962,1
24.0815676004,89.9000598084,1
24.0831902651,89.9008685454,1
24.0848187602,89.9016683738,1
24.0864529009,89.9024582553,1
24.0880933996,89.9032372849,1
24.0897418375,89.9040046140,1
24.0914001787,89.9047592321,1
24.0930705086,89.9054999388,1
24.0947547278,89.9062253431,1
24.0964545041,89.9069339248,1
24.0981714580,89.9076240658,1
24.0999072238,89.9082941002,1
24.1016635333,89.9089423396,1
24.1034421616,89.9095670886,1
24.1052446859,89.9101665277,1
24.1070723601,89.9107387373,1
24.1089259213,89.9112816522,1
24.1108057009,89.9117931830,1
24.1127123080,89.9122713845,1
24.1146466260,89.9127145393,1
24.1166089966,89.9131208519,1
24.1185988176,89.9134887031,1
24.1206134214,89.9138174514,1
24.1226484591,89.9141074712,1
24.1247000039,89.9143596855,1
24.1267649313,89.9145752139,1
24.1288399522,89.9147552518,1
24.1309215481,89.9149009338,1
24.1330067118,89.9150134670,1
24.1350930197,89.9150940886,1
24.1371784049,89.9151440182,1
24.1392609674,89.9151644288,1
24.1413387027,89.9151564544,1
24.1434094028,89.9151212025,1
24.1454707260,89.9150597572,1
24.1475202332,89.9149731958,1
24.1495555971,89.9148625533,1
24.1515745635,89.9147288580,1
24.1535746636,89.9145731677,1
24.1555535294,89.9143966064,1
24.1575104785,89.9142002616,1
24.1594465892,89.9139851901,1
24.1613633153,89.9137524033,1
24.1632621161,89.9135028771,1
24.1651442740,89.9132376036,1
24.1670109040,89.9129575925,1
24.1688631592,89.9126638389,1
24.1707022957,89.9123573104,1
24.1725296753,89.9120389438,1
24.1743467373,89.9117096388,1
24.1761548760,89.9113702920,1
24.1779554449,89.9110217804,1
24.1797498933,89.9106649436,1
24.1815397898,89.9103005640,1
24.1833267868,89.9099294192,1
24.1851125929,89.9095522304,1
24.1868989716,89.9091695889,1
24.1886875896,89.9087818951,1
24.1904796023,89.9083893262,1
24.1922755941,89.9079918875,1
24.1940759479,89.9075895784,1
24.1958809420,89.9071824546,1
24.1976908202,89.9067705561,1
24.1995058111,89.9063539119,1
24.2013261168,89.9059325405,1
24.2031519326,89.9055064660,1
24.2049834516,89.9050757047,1
24.2068208772,89.9046402691,1
24.2086643961,89.9042001755,1
24.2105141783,89.9037554451,1
24.2123703763,89.9033061003,1
24.2142331328,89.9028521722,1
24.2161026031,89.9023936840,1
24.2179789499,89.9019306599,1
24.2198623068,89.9014631499,1
24.2217526774,89.9009912659,1
24.2236495506,89.9005153252,1
24.2255519286,89.9000358366,1
24.2274587847,89.8995533257,1
24.2293691662,89.8990682926,1
24.2312821042,89.8985812442,1
24.2331966081,89.8980926933,1
24.2351117370,89.8976031470,1
24.2370265961,89.8971130995,1
24.2389402735,89.8966230530,1
24.2408518309,89.8961335195,1
24.2427603447,89.8956450111,1
24.2446648939,89.8951580450,1
24.2465645376,89.8946731499,1
24.2484583044,89.8941908689,1
24.2503451928,89.8937117486,1
24.2522241611,89.8932363646,1
24.2540941085,89.8927653674,1
24.2559540863,89.8922995225,1
24.2578041097,89.8918396905,1
24.2596452208,89.8913867980,1
24.2614787698,89.8909417360,1
24.2633062515,89.8905053214,1
24.2651292815,89.8900783386,1
24.2669495667,89.8896615482,1
24.2687688141,89.8892557010,1
24.2705887442,89.8888615292,1
24.2724112444,89.8884797302,1
24.2742383712,89.8881109620,1
24.2760722046,89.8877558825,1
24.2779148055,89.8874151566,1
24.2797682032,89.8870894571,1
24.2816344243,89.8867794657,1
24.2835156302,89.8864858590,1
24.2854141464,89.8862093009,1
24.2873324475,89.8859504312,1
24.2892727336,89.8857098106,1
24.2912353264,89.8854877311,1
24.2932186751,89.8852842381,1
24.2952210293,89.8850992760,1
24.2972407621,89.8849327611,1
24.2992759677,89.8847845965,1
24.3013244752,89.8846546706,1
24.3033842642,89.8845428462,1
24.3054535416,89.8844489482,1
24.3075305827,89.8843727997,1
24.3096136579,89.8843142268,1
24.3117009396,89.8842730553,1
24.3137904758,89.8842491145,1
24.3158801508,89.8842422190,1
24.3179677299,89.8842521743,1
24.3200510604,89.8842787713,1
24.3221280601,89.8843217900,1
24.3241964968,89.8843809897,1
24.3262542007,89.8844561532,1
24.3283001266,89.8845472607,1
24.3303344356,89.8846544931,1
24.3323577491,89.8847780951,1
24.3343708885,89.8849183142,1
24.3363745637,89.8850753870,1
24.3383693911,89.8852495337,1
24.3403562017,89.8854409899,1
24.3423360751,89.8856500138,1
24.3443101494,89.8858768771,1
24.3462795757,89.8861218638,1
24.3482455130,89.8863852712,1
24.3502090895,89.8866673989,1
24.3521711996,89.8869685173,1
24.3541325615,89.8872888661,1
24.3560941209,89.8876286722,1
24.3580570892,89.8879881563,1
24.3600226551,89.8883676259,1
24.3619920045,89.8887672397,1
24.3639666571,89.8891862765,1
24.3659483872,89.8896230258,1
24.3679387466,89.8900752476,1
24.3699389600,89.8905403926,1
24.3719502060,89.8910158559,1
24.3739736026,89.8914990416,1
24.3760099508,89.8919872109,1
24.3780597417,89.8924774829,1
24.3801234446,89.8929668930,1
24.3822015597,89.8934524220,1
24.3842944931,89.8939309509,1
24.3864025307,89.8943992640,1
24.3885258257,89.8948540431,1
24.3906644544,89.8952918995,1
24.3928186395,89.8957094394,1
24.3949887573,89.8961032656,1
24.3971751452,89.8964697963,1
24.3993777620,89.8968054053,1
24.4015949357,89.8971069223,1
24.4038235880,89.8973717478,1
24.4060611599,89.8975977700,1
24.4083058572,89.8977831853,1
24.4105555634,89.8979261445,1
24.4128077616,89.8980246232,1
24.4150603659,89.8980765885,1
24.4173118339,89.8980799625,1
24.4195610135,89.8980325426,1
24.4218068578,89.8979319622,1
24.4240478151,89.8977756418,1
24.4262813722,89.8975609286,1
24.4285032568,89.8972854019,1
24.4307076410,89.8969469647,1
24.4328890754,89.8965433174,1
24.4350423769,89.8960724999,1
24.4371602042,89.8955344685,1
24.4392338267,89.8949319253,1
24.4412578401,89.8942709621,1
24.4432310485,89.8935603549,1
24.4451544237,89.8928086543,1
24.4470302812,89.8920233547,1
24.4488607782,89.8912119185,1
24.4506477335,89.8903817397,1
24.4523935353,89.8895396096,1
24.4541011869,89.8886915964,1
24.4557737326,89.8878433111,1
24.4574141579,89.8869999277,1
24.4590256262,89.8861661316,1
24.4606115080,89.8853460970,1
24.4621753364,89.8845435443,1
24.4637208644,89.8837617682,1
24.4652523402,89.8830038332,1
24.4667744368,89.8822724302,1
24.4682918882,89.8815693571,1
24.4698090157,89.8808953580,1
24.4713287061,89.8802500591,1
24.4728523915,89.8796322836,1
24.4743813059,89.8790407868,1
24.4759166745,89.8784745566,1
24.4774591337,89.8779326942,1
24.4790088492,89.8774143543,1
24.4805663453,89.8769185413,1
24.4821325922,89.8764440962,1
24.4837085178,89.8759898808,1
24.4852949342,89.8755548022,1
24.4868927213,89.8751377468,1
24.4885027419,89.8747375979,1
24.4901253539,89.8743533330,1
24.4917604454,89.8739840181,1
24.4934080564,89.8736286347,1
24.4950683866,89.8732860935,1
24.4967411777,89.8729553960,1
24.4984255333,89.8726358268,1
24.5001197255,89.8723274611,1
24.5018213661,89.8720311241,1
24.5035281453,89.8717477454,1
24.5052379621,89.8714781855,1
24.5069487082,89.8712233012,1
24.5086582763,89.8709839342,1
24.5103647901,89.8707608828,1
24.5120666553,89.8705548889,1
24.5137625014,89.8703666672,1
24.5154510925,89.8701969249,1
24.5171310564,89.8700463808,1
24.5188008492,89.8699157708,1
24.5204588458,89.8698058222,1
24.5221034265,89.8697172465,1
24.5237331909,89.8696507192,1
24.5253469617,89.8696068832,1
24.5269435907,89.8695863588,1
24.5285220468,89.8695896288,1
24.5300819957,89.8696166114,1
24.5316238063,89.8696666742,1
24.5331480849,89.8697390680,1
24.5346554803,89.8698330513,1
24.5361463901,89.8699478622,1
24.5376209925,89.8700827190,1
24.5390796255,89.8702368529,1
24.5405228646,89.8704095203,1
24.5419514193,89.8706000150,1
24.5433660628,89.8708076702,1
24.5447674386,89.8710318191,1
24.5461560031,89.8712717904,1
24.5475319922,89.8715268692,1
24.5488954550,89.8717963003,1
24.5502464828,89.8720793238,1
24.5515852051,89.8723751715,1
24.5529115369,89.8726830013,1
24.5542252500,89.8730019360,1
24.5555264158,89.8733312457,1
24.5568154321,89.8736703497,1
24.5580926725,89.8740187045,1
24.5593584434,89.8743757649,1
24.5606131546,89.8747410260,1
24.5618573157,89.8751140143,1
24.5630913438,89.8754942347,1
24.5643155652,89.8758811666,1
24.5655304132,89.8762743286,1
24.5667364156,89.8766732748,1
24.5679339705,89.8770775171,1
24.5691233075,89.8774865139,1
24.5703046241,89.8778997053,1
24.5714781185,89.8783165348,1
24.5726440142,89.8787364532,1
24.5738025275,89.8791589081,1
24.5749537374,89.8795832801,1
24.5760976118,89.8800089341,1
24.5772342181,89.8804354452,1
24.5783637674,89.8808626305,1
24.5794865153,89.8812904027,1
24.5806027374,89.8817187122,1
24.5817127152,89.8821475270,1
24.5828167452,89.8825768172,1
24.5839151523,89.8830065715,1
24.5850082701,89.8834367846,1
24.5860963665,89.8838674287,1
24.5871796513,89.8842984521,1
24.5882583808,89.8847298239,1
24.5893328631,89.8851615339,1
24.5904033637,89.8855935561,1
24.5914701138,89.8860258429,1
24.5925333889,89.8864583664,1
24.5935935131,89.8868911134,1
24.5946507820,89.8873240628,1
24.5957057382,89.8877572833,1
24.5967603415,89.8881913571,1
24.5978179616,89.8886273756,1
24.5988821889,89.8890664929,1
24.5999565441,89.8895098271,1
24.6010445460,89.8899584880,1
24.6021497199,89.8904135920,1
24.6032755420,89.8908762272,1
24.6044254311,89.8913474592,1
24.6056027585,89.8918283258,1
24.6068108733,89.8923198523,1
24.6080531089,89.8928230551,1
24.6093327926,89.8933389499,1
24.6106532569,89.8938685533,1
24.6120178264,89.8944128822,1
24.6134297830,89.8949729388,1
24.6148923906,89.8955497203,1
24.6164089935,89.8961442559,1
24.6179824877,89.8967574219,1
24.6196131106,89.8973892120,1
24.6212984605,89.8980387343,1
24.6230357392,89.8987050065,1
24.6248223029,89.8993871241,1
24.6266555577,89.9000842013,1
24.6285329031,89.9007953464,1
24.6304516630,89.9015196398,1
24.6324091187,89.9022561432,1
24.6344027007,89.9030039803,1
24.6364299831,89.9037623261,1
24.6384885019,89.9045303395,1
24.6405757357,89.9053071519,1
24.6426892449,89.9060919201,1
24.6448266995,89.9068838323,1
24.6469858434,89.9076820687,1
24.6491645039,89.9084857976,1
24.6513606498,89.9092942876,1
24.6535725798,89.9101067826,1
24.6557995454,89.9109221311,1
24.6580416493,89.9117386898,1
24.6602990124,89.9125544751,1
24.6625715221,89.9133672477,1
24.6648589181,89.9141746534,1
24.6671608141,89.9149742706,1
24.6694767130,89.9157635798,1
24.6718060328,89.9165399676,1
24.6741481598,89.9173007539,1
24.6765024152,89.9180431894,1
24.6788679443,89.9187644100,1
24.6812436519,89.9194614378,1
24.6836281737,89.9201311672,1
24.6860198925,89.9207703996,1
24.6884171253,89.9213759283,1
24.6908180425,89.9219445830,1
24.6932202666,89.9224730331,1
24.6956207732,89.9229582687,1
24.6980158346,89.9233990230,1
24.7004014069,89.9237959097,1
24.7027742981,89.9241503601,1
24.7051322596,89.9244641636,1
24.7074728457,89.9247392028,1
24.7097933046,89.9249773264,1
24.7120913025,89.9251804942,1
24.7143650361,89.9253507543,1
24.7166130171,89.9254901743,1
24.7188339567,89.9256008142,1
24.7210265799,89.9256847082,1
24.7231895410,89.9257438631,1
24.7253213841,89.9257802683,1
24.7274205838,89.9257958993,1
24.7294858296,89.9257927042,1
24.7315160205,89.9257726082,1
24.7335099563,89.9257374943,1
24.7354665458,89.9256891862,1
24.7373859968,89.9256293833,1
24.7392698094,89.9255596718,1
24.7411195569,89.9254815970,1
24.7429366364,89.9253966862,1
24.7447223728,89.9253064454,1
24.7464780468,89.9252123626,1
24.7482048441,89.9251159076,1
24.7499039143,89.9250185258,1
24.7515765751,89.9249216250,1
24.7532243129,89.9248265646,1
24.7548485474,89.9247346781,1
24.7564506621,89.9246472577,1
24.7580322962,89.9245655551,1
24.7595953631,89.9244907563,1
24.7611418308,89.9244240574,1
24.7626736861,89.9243666159,1
24.7641931080,89.9243195150,1
24.7657023091,89.9242836027,1
24.7672028998,89.9242591197,1
24.7686957715,89.9242457394,1
24.7701816330,89.9242430086,1
24.7716610947,89.9242505190,1
24.7731346440,89.9242678173,1
24.7746026828,89.9242944298,1
24.7760656939,89.9243298708,1
24.7775242524,89.9243736545,1
24.7789788848,89.9244252901,1
24.7804300540,89.9244842849,1
24.7818782060,89.9245501433,1
24.7833237687,89.9246223664,1
24.7847670823,89.9247004429,1
24.7862083931,89.9247838553,1
24.7876479412,89.9248720782,1
24.7890859691,89.9249645814,1
24.7905226519,89.9250608157,1
24.7919580652,89.9251602440,1
24.7933920768,89.9252624122,1
24.7948243442,89.9253669556,1
24.7962544491,89.9254735390,1
24.7976819478,89.9255818302,1
24.7991063976,89.9256915041,1
24.8005273784,89.9258022384,1
24.8019445097,89.9259137117,1
24.8033574265,89.9260256036,1
24.8047656670,89.9261375868,1
24.8061686729,89.9262493282,1
24.8075658742,89.9263604976,1
24.8089567197,89.9264707757,1
24.8103406818,89.9265798420,1
24.8117172283,89.9266873871,1
24.8130857513,89.9267931005,1
24.8144455416,89.9268966897,1
24.8157958431,89.9269978649,1
24.8171359150,89.9270964693,1
24.8184652329,89.9271928156,1
24.8197835621,89.9272876997,1
24.8210908490,89.9273820539,1
24.8223872088,89.9274768181,1
24.8236727693,89.9275729455,1
24.8249476556,89.9276713752,1
24.8262120750,89.9277730484,1
24.8274663377,89.9278788944,1
24.8287108262,89.9279898384,1
24.8299460016,89.9281067899,1
24.8311724343,89.9282306563,1
24.8323907948,89.9283623342,1
24.8336017926,89.9285027191,1
24.8348061705,89.9286526968,1
24.8360047599,89.9288131597,1
24.8371985330,89.9289850015,1
24.8383887683,89.9291692135,1
24.8395768544,89.9293667039,1
24.8407634769,89.9295777034,1
24.8419485524,89.9298017442,1
24.8431320372,89.9300381634,1
24.8443139789,89.9302862695,1
24.8454940969,89.9305452622,1
24.8466718038,89.9308142738,1
24.8478466700,89.9310924526,1
24.8490184603,89.9313789735,1
24.8501867751,89.9316729617,1
24.8513510159,89.9319734852,1
24.8525106088,89.9322796060,1
24.8536650176,89.9325903851,1
24.8548135890,89.9329048400,1
24.8559555194,89.9332219404,1
24.8570899567,89.9335406525,1
24.8582159973,89.9338599540,1
24.8593326668,89.9341787494,1
24.8604392859,89.9344961579,1
24.8615369565,89.9348124184,1
24.8626286318,89.9351289519,1
24.8637176924,89.9354475407,1
24.8648076778,89.9357700779,1
24.8659023670,89.9360985547,1
24.8670057503,89.9364349988,1
24.8681217836,89.9367814410,1
24.8692543759,89.9371398937,1
24.8704076519,89.9375124511,1
24.8715859334,89.9379012751,1
24.8727935186,89.9383085306,1
24.8740346226,89.9387363669,1
24.8753134847,89.9391869591,1
24.8766343237,89.9396625004,1
24.8780011440,89.9401651091,1
24.8794176240,89.9406968354,1
24.8808869759,89.9412596213,1
24.8824110273,89.9418552391,1
24.8839867017,89.9424848042,1
24.8856063054,89.9431488421,1
24.8872619822,89.9438479990,1
24.8889466517,89.9445830803,1
24.8906531510,89.9453547148,1
24.8923742741,89.9461633721,1
24.8941038200,89.9470098390,1
24.8958366603,89.9478952741,1
24.8975679932,89.9488209287,1
24.8992931443,89.9497881088,1
24.9010076217,89.9507982131,1
24.9027067905,89.9518525431,1
24.9043846013,89.9529512315,1
24.9060338514,89.9540933640,1
24.9076485028,89.9552782405,1
24.9092237871,89.9565054070,1
24.9107540499,89.9577733681,1
24.9122339226,89.9590799817,1
24.9136645453,89.9604258652,1
24.9150538423,89.9618142803,1
24.9164113394,89.9632484828,1
24.9177464635,89.9647309616,1
24.9190675952,89.9662636416,1
24.9203818759,89.9678479166,1
24.9216959687,89.9694845470,0
24.9230162323,89.9711737004,1
24.9243488120,89.9729148445,0
24.9256997255,89.9747068551,1
24.9270750891,89.9765481842,1
24.9284812763,89.9784370683,1
24.9299252768,89.9803720127,1
24.9314147487,89.9823518814,1
24.9329578422,89.9843756549,1
24.9345633157,89.9864425391,1
24.9362412270,89.9885524071,1
24.9380018996,89.9907047010,1
24.9398510929,89.9928930150,1
24.9417899545,89.9951054964,1
24.9438194676,89.9973312656,1
24.9459413855,89.9995613139,1
24.9481569653,90.0017857592,1
24.9504670925,90.0039933260,1
24.9528733950,90.0061728221,1
24.9553787593,90.0083132854,1
24.9579881508,90.0104041811,1
24.9607081873,90.0124346736,1
24.9635453087,90.0143913711,1
24.9665041763,90.0162575274,1
24.9695844223,90.0180118773,1
24.9727811121,90.0196296323,1
24.9760913680,90.0210858938,1
24.9795131822,90.0223565962,1
24.9830348366,90.0234144989,1
24.9866333607,90.0242336480,1
24.9902783596,90.0248045636,1
24.9939366866,90.0251356903,1
24.9975851502,90.0252432741,1
25.0012114867,90.0251467327,1
25.0048026451,90.0248662304,1
25.0083440149,90.0244208131,1
25.0118272535,90.0238283887,1
25.0152511636,90.0231048884,1
25.0186183283,90.0222636711,1
25.0219330567,90.0213155005,1
25.0251981165,90.0202700509,1
25.0284138441,90.0191364679,1
25.0315790869,90.0179235900,1
25.0346917636,90.0166400462,1
25.0377507023,90.0152932535,1
25.0407554516,90.0138899122,1
25.0437036268,90.0124378898,1
25.0465916718,90.0109461141,1
25.0494201487,90.0094216936,1
25.0521940869,90.0078695982,1
25.0549187673,90.0062943082,1
25.0575987340,90.0047002406,1
25.0602377731,90.0030920388,1
25.0628391024,90.0014745266,1
25.0654060291,89.9998522805,1
25.0679419995,89.9982296092,1
25.0704500919,89.9966108803,1
25.0729331055,89.9950004683,1
25.0753942083,89.9934023792,1
25.0778370559,89.9918201459,1
25.0802654914,89.9902570209,1
25.0826834868,89.9887160500,1
25.0850952202,89.9872003886,1
25.0875050669,89.9857130342,1
25.0899176784,89.9842557742,1
25.0923372870,89.9828290441,1
25.0947654244,89.9814323899,1
25.0972009695,89.9800648105,1
25.0996428708,89.9787249625,1
25.1020905977,89.9774114151,1
25.1045430687,89.9761228704,1
25.1069986964,89.9748581149,1
25.1094564832,89.9736155570,1
25.1119161203,89.9723931881,1
25.1143771482,89.9711890552,1
25.1168387964,89.9700013272,1
25.1193002170,89.9688281828,1
25.1217604580,89.9676678186,1
25.1242181689,89.9665185570,1
25.1266716075,89.9653788494,1
25.1291188789,89.9642471515,1
25.1315579993,89.9631219215,1
25.1339868127,89.9620017152,1
25.1364031568,89.9608853053,1
25.1388056441,89.9597719399,1
25.1411937905,89.9586612683,1
25.1435676375,89.9575528972,1
25.1459276547,89.9564462354,1
25.1482746223,89.9553405748,1
25.1506094964,89.9542351284,1
25.1529330681,89.9531291976,1
25.1552459215,89.9520221870,1
25.1575486797,89.9509134893,1
25.1598420629,89.9498024633,1
25.1621268813,89.9486884111,1
25.1644039345,89.9475706326,1
25.1666736045,89.9464486485,1
25.1689359452,89.9453221608,1
25.1711913663,89.9441906910,1
25.1734406534,89.9430535806,1
25.1756843379,89.9419103170,1
25.1779225434,89.9407606667,1
25.1801550305,89.9396048888,1
25.1823813271,89.9384436572,1
25.1846011378,89.9372776072,1
25.1868143500,89.9361072679,1
25.1890206369,89.9349332926,1
25.1912194505,89.9337564627,1
25.1934103657,89.9325774974,1
25.1955930721,89.9313970639,1
25.1977671039,89.9302159152,1
25.1999318637,89.9290348767,1
25.2020869770,89.9278546459,1
25.2042322608,89.9266758089,1
25.2063672395,89.9254991120,1
25.2084911775,89.9243254446,1
25.2106036905,89.9231555043,1
25.2127047582,89.9219897822,1
25.2147941037,89.9208288925,1
25.2168711179,89.9196735848,1
25.2189351537,89.9185244858,1
25.2209855666,89.9173820781,1
25.2230215245,89.9162469279,1
25.2250419523,89.9151197348,1
25.2270457243,89.9140012313,1
25.2290317014,89.9128921537,1
25.2309987120,89.9117932477,1
25.2329455690,89.9107052649,1
25.2348710143,89.9096290005,1
25.2367737354,89.9085652940,1
25.2386525609,89.9075148910,1
25.2405064554,89.9064784531,1
25.2423343034,89.9054566865,1
25.2441348731,89.9044503570,1
25.2459069187,89.9034602428,1
25.2476492310,89.9024871048,1
25.2493606765,89.9015316526,1
25.2510404438,89.9005944047,1
25.2526889270,89.8996751835,1
25.2543076957,89.8987731330,1
25.2558985151,89.8978872867,1
25.2574631523,89.8970166800,1
25.2590034990,89.8961602746,1
25.2605215427,89.8953169751,1
25.2620191531,89.8944857560,1
25.2634980720,89.8936656680,1
25.2649601432,89.8928557022,1
25.2664073169,89.8920547907,1
25.2678413798,89.8912619582,1
25.2692639679,89.8904763117,1
25.2706768563,89.8896968866,1
25.2720819707,89.8889226415,1
25.2734811466,89.8881525789,1
25.2748761128,89.8873857566,1
25.2762686623,89.8866212017,1
25.2776605564,89.8858579699,1
25.2790529491,89.8850954891,1
25.2804464208,89.8843335440,1
25.2818416605,89.8835718600,1
25.2832395538,89.8828100566,1
25.2846408420,89.8820478271,1
25.2860460921,89.8812849573,1
25.2874559162,89.8805212129,1
25.2888709996,89.8797563211,1
25.2902919897,89.8789900356,1
25.2917194966,89.8782221331,1
25.2931542139,89.8774523375,1
25.2945968944,89.8766803360,1
25.2960481312,89.8759059022,1
25.2975083885,89.8751288793,1
25.2989783622,89.8743489911,1
25.3004589651,89.8735658450,1
25.3019509528,89.8727791358,1
25.3034546882,89.8719887654,1
25.3049695881,89.8711951425,1
25.3064941360,89.8703991703,1
25.3080264579,89.8696019379,1
25.3095645209,89.8688046135,1
25.3111063110,89.8680083558,1
25.3126498894,89.8672142928,1
25.3141934308,89.8664234917,1
25.3157351562,89.8656370000,1
25.3172730780,89.8648559686,1
25.3188050334,89.8640816356,1
25.3203290033,89.8633151710,1
25.3218431392,89.8625576627,1
25.3233455150,89.8618102372,1
25.3248341088,89.8610740671,1
25.3263070172,89.8603502691,1
25.3277624468,89.8596399036,1
25.3291984735,89.8589441103,1
25.3306133842,89.8582639526,1
25.3320072120,89.8575997165,1
25.3333817349,89.8569508988,1
25.3347389413,89.8563169049,1
25.3360806598,89.8556972045,1
25.3374086521,89.8550912984,1
25.3387246844,89.8544986803,1
25.3400306440,89.8539187948,1
25.3413285326,89.8533510388,1
25.3426203909,89.8527947972,1
25.3439082379,89.8522494666,1
25.3451940005,89.8517144785,1
25.3464795530,89.8511892883,1
25.3477669002,89.8506733174,1
25.3490581429,89.8501659641,1
25.3503551874,89.8496666885,1
25.3516597357,89.8491750554,1
